genre,artist_name,track_name,popularity,danceability,duration_ms,energy,liveness,loudness,tempo,year
Folk,Whitney,Gonna Hurry (As Slow as I Can),49,0.363,109211,0.827,0.229,-3.151,179.459,2017.0
Folk,Soccer Mommy,Be Seeing You,50,0.729,230621,0.406,0.0844,-8.465,123.042,2019.0
Folk,Christopher Cross,Never Be the Same,56,0.758,249733,0.669,0.5,-9.501,125.263,1979.0
Folk,Boston,Let Me Take You Home Tonight,50,0.491,286680,0.634,0.254,-7.232,76.908,1976.0
Folk,Lake Street Dive,Who Do You Think You Are?,45,0.675,288118,0.777,0.297,-4.699,105.022,2018.0
Folk,Beth Orton,Stolen Car,46,0.561,325760,0.715,0.624,-8.291,106.849,1999.0
Folk,James Taylor,Secret O' Life,45,0.723,214227,0.206,0.0966,-16.78,99.561,1977.0
Folk,Indigo Girls,Galileo,43,0.49,252960,0.701,0.119,-7.94,102.504,1992.0
Folk,Tom Walker,Play Dead,58,0.603,201560,0.724,0.281,-5.343,146.118,2016.0
Folk,Simon & Garfunkel,Old Friends,47,0.202,155373,0.176,0.113,-16.425,152.633,1968.0
Folk,Billy Joel,"She's Got a Way - Live at the Paradise, Boston, MA - June 1980",50,0.414,180600,0.182,0.853,-15.528,70.524,1981.0
Anime,SCANDAL,Midnight City,21,0.532,188027,0.912,0.368,-2.315,120.043,2018.0
Anime,LiSA,Datte Atashino Hero - Instrumental,12,0.469,231493,0.984,0.205,-3.823,94.439,2017.0
Anime,Nobuo Uematsu,"One Winged Angel (From ""Final Fantasy VII"")",13,0.482,276000,0.376,0.69,-10.907,122.224,2014.0
Anime,Hitorie,Sappukei,15,0.27,102267,0.922,0.0558,-5.349,181.883,2019.0
Anime,halca,Sentimental Crisis - Instrumental,12,0.469,242573,0.883,0.064,-5.277,166.948,2019.0
Anime,Sora Amamiya,Silent Sword,13,0.595,248840,0.949,0.353,-3.355,145.955,2016.0
Anime,FLOW,Decathlon (feat. AFRA),14,0.743,245293,0.924,0.462,-6.301,128.027,2016.0
Anime,FLOW,Core,11,0.496,119893,0.978,0.251,-5.633,121.872,2010.0
Anime,Bruce Faulconer,Eerie,7,0.174,61093,0.312,0.0866,-10.62,85.668,2003.0
Anime,Bruce Faulconer,Kame's Tale,8,0.351,205200,0.474,0.0797,-9.677,120.033,2003.0
Anime,Bruce Faulconer,Dead Zone,8,0.372,126320,0.461,0.0809,-10.538,120.062,2001.0
Anime,H△G,A Place in the Sun,13,0.439,270013,0.943,0.361,-2.497,91.531,2016.0
Anime,Bruce Faulconer,Earth Music,8,0.498,176507,0.243,0.174,-15.7,121.942,2001.0
Anime,Bruce Faulconer,Trunks Tells His Story,7,0.414,94213,0.695,0.167,-6.917,112.611,2005.0
Anime,Bruce Faulconer,Say Goodbye To Namek,8,0.246,114213,0.468,0.143,-5.589,135.654,2005.0
Anime,Bruce Faulconer,Gohan Vs. Doubler IV,7,0.107,152120,0.64,0.107,-8.142,76.906,2002.0
Anime,H△G,Anonatsubokurawa -Nostalgic Summer Days-,13,0.435,233453,0.977,0.312,-2.651,95.991,2015.0
Anime,Bruce Faulconer,Goku Senses Buu,7,0.368,149133,0.562,0.169,-10.51,116.285,2002.0
Anime,Bruce Faulconer,Cell Kills Man,8,0.219,83173,0.379,0.0937,-9.327,138.134,2005.0
Anime,"Kami-sama, I have noticed",だから僕は不幸に縋っていました - Game Size,25,0.39,90734,0.976,0.446,-1.711,183.886,2017.0
Anime,H△G,Song for You,14,0.474,288907,0.451,0.108,-5.748,168.075,2016.0
Anime,Nobuo Uematsu,"Elia, the Maiden of Water (Final Fantasy III)",11,0.577,170493,0.0718,0.0833,-20.772,85.815,2019.0
Anime,Nobuo Uematsu,"Home, Sweet Home (Final Fantasy V)",12,0.596,160000,0.175,0.0827,-12.165,117.777,2019.0
Anime,Nogizaka46,Skydiving,21,0.476,248720,0.74,0.207,-4.505,131.916,2017.0
Anime,Aimer,Twinkle Twinkle Little Star,19,0.52,125160,0.251,0.0908,-10.553,195.673,2012.0
Anime,Nobuo Uematsu,Chaos Shrine (Final Fantasy I),12,0.261,170493,0.303,0.15,-13.747,123.723,2019.0
Anime,ASIAN KUNG-FU GENERATION,Hase Sanz,11,0.488,176240,0.947,0.11,-4.138,141.243,2008.0
Anime,MAN WITH A MISSION,Mash Up the DJ!,6,0.509,202227,0.924,0.163,-2.941,137.992,2014.0
Anime,ASIAN KUNG-FU GENERATION,Caterpillar,13,0.495,214347,0.959,0.216,-2.871,127.199,2015.0
Anime,ASIAN KUNG-FU GENERATION,Kamakura Goodbye,12,0.558,271333,0.534,0.126,-5.404,107.153,2008.0
Anime,MAN WITH A MISSION,Seven Deadly Sins - Remix,11,0.43,250227,0.835,0.0903,-6.734,139.79,2016.0
Anime,ASIAN KUNG-FU GENERATION,Prisoner in a Frame,12,0.568,276573,0.807,0.132,-4.092,139.199,2015.0
Anime,Nobuo Uematsu,A Place to Call Home (Final Fantasy IX),13,0.19,61507,0.0924,0.154,-17.313,131.798,2019.0
Blues,Jimi Hendrix,All Along the Watchtower,74,0.438,240800,0.805,0.0842,-6.237,113.253,1968.0
Blues,Santana,Smooth (feat. Rob Thomas),69,0.609,294987,0.923,0.295,-3.908,115.996,1999.0
Blues,Blue Öyster Cult,(Don't Fear) The Reaper,72,0.333,308120,0.927,0.297,-8.55,141.47,1976.0
Blues,Whitesnake,Here I Go Again 87 - 2018 Remaster,64,0.292,275395,0.823,0.155,-6.763,89.939,1987.0
Blues,Janis Joplin,Me and Bobby McGee,67,0.453,271333,0.464,0.152,-10.96,93.19,1971.0
Blues,Mountain,Mississippi Queen,66,0.58,151293,0.624,0.0411,-8.346,139.72,1970.0
Blues,Deep Purple,Smoke on the Water,62,0.632,342173,0.586,0.0535,-11.333,114.243,1972.0
Blues,Eric Clapton,"Tears in Heaven - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",70,0.695,280000,0.336,0.701,-12.999,79.109,1992.0
Blues,Bobby Day,Rockin' Robin,62,0.541,160080,0.608,0.234,-13.083,171.992,1958.0
Blues,Santana,Maria Maria (feat. The Product G&B) - Radio Mix,65,0.777,261973,0.601,0.0348,-5.931,97.911,1999.0
Blues,Ted Nugent,Stranglehold,64,0.484,503067,0.711,0.0941,-7.784,148.189,1975.0
Blues,Santana,Oye Como Va,62,0.736,256933,0.379,0.104,-13.208,128.399,1970.0
Blues,Aretha Franklin,I Say a Little Prayer,72,0.59,216773,0.355,0.0585,-14.051,133.03,1968.0
Blues,Blue Öyster Cult,Burnin' for You,64,0.532,271000,0.728,0.0849,-9.079,134.303,1981.0
Blues,Santana,Black Magic Woman,62,0.489,196467,0.349,0.0866,-14.295,124.348,1969.0
Blues,Jackie Wilson,(Your Love Keeps Lifting Me) Higher & Higher,69,0.631,181067,0.69,0.121,-6.676,94.574,2006.0
Blues,Cage The Elephant,Ready To Let Go,62,0.719,187973,0.896,0.0731,-3.263,100.962,2019.0
Blues,Eric Clapton,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",66,0.558,289027,0.524,0.94,-11.626,93.654,1992.0
Blues,Whitesnake,Is This Love - 2018 Remaster,57,0.263,284496,0.759,0.231,-7.288,179.904,1987.0
Blues,Royal Blood,Figure It Out,59,0.657,184053,0.817,0.248,-4.415,107.995,2014.0
Blues,Jimi Hendrix,Voodoo Child (Slight Return),63,0.214,313373,0.91,0.0517,-6.662,175.561,1968.0
Blues,Aretha Franklin,(You Make Me Feel Like) A Natural Woman,65,0.65,166973,0.323,0.187,-8.698,110.962,1968.0
Blues,Cage The Elephant,Black Madonna,60,0.706,226533,0.728,0.0753,-3.184,109.987,2019.0
Blues,Deep Purple,Highway Star,57,0.298,368507,0.895,0.305,-7.647,173.737,1972.0
Blues,Cage The Elephant,Night Running,59,0.602,208133,0.946,0.388,-2.298,141.925,2019.0
Blues,The Edgar Winter Group,Free Ride,57,0.674,187173,0.686,0.189,-11.927,124.204,1972.0
Blues,Booker T. & the M.G.'s,Green Onions,61,0.816,176333,0.514,0.0899,-8.741,136.837,1962.0
Blues,Gary Clark Jr.,Pearl Cadillac,52,0.411,305533,0.458,0.0987,-6.289,119.689,2019.0
Blues,Whitesnake,Still of the Night - 2018 Remaster,55,0.334,397768,0.854,0.158,-7.531,100.175,1987.0
Blues,Muddy Waters,Mannish Boy,58,0.598,321133,0.735,0.681,-10.882,111.129,1977.0
Blues,Otis Redding,Try a Little Tenderness,60,0.587,201733,0.133,0.258,-15.151,102.938,1966.0
Blues,Alice Cooper,Poison,66,0.28,270080,0.908,0.18,-5.509,118.698,1989.0
Blues,Alice Cooper,School's Out,63,0.294,210107,0.745,0.676,-9.138,134.364,1972.0
Blues,Cage The Elephant,Skin and Bones,57,0.539,196173,0.788,0.29,-3.228,159.983,2019.0
Blues,Santana,Evil Ways,56,0.704,238267,0.528,0.14,-13.382,117.472,1969.0
Blues,Cage The Elephant,Broken Boy,58,0.52,163200,0.931,0.115,-3.051,166.027,2019.0
Blues,Blue Öyster Cult,Godzilla,58,0.373,221400,0.869,0.605,-7.719,184.024,1977.0
Blues,Gary Clark Jr.,Low Down Rolling Stone,52,0.337,258200,0.809,0.319,-2.969,145.879,2019.0
Blues,Ted Nugent,Cat Scratch Fever,56,0.549,219400,0.916,0.104,-4.185,127.131,1977.0
Blues,Molly Hatchet,Flirtin' with Disaster,55,0.273,299200,0.821,0.18,-6.262,179.882,1979.0
Blues,Santana,Samba Pa Ti,59,0.407,284800,0.358,0.0827,-12.908,92.292,1970.0
Blues,Otis Redding,(Sittin' On) the Dock of the Bay,59,0.486,166827,0.312,0.0601,-13.522,205.917,1968.0
Blues,Gary Clark Jr.,This Land - Single Version,52,0.505,236283,0.911,0.0745,-3.006,81.978,2019.0
Blues,Cage The Elephant,House Of Glass,55,0.526,154880,0.926,0.072,-2.537,146.895,2019.0
Blues,Aretha Franklin,Son of a Preacher Man,61,0.474,199267,0.473,0.0356,-11.454,77.583,1970.0
Blues,Phish,Farmhouse,51,0.447,242040,0.743,0.0974,-6.574,143.993,2000.0
Blues,Janis Joplin,Cry Baby,61,0.474,238600,0.418,0.0535,-9.654,83.18,1971.0
Blues,Gary Clark Jr.,Feelin' Like a Million,49,0.512,214493,0.745,0.582,-5.083,158.663,2019.0
Blues,Mickey & Sylvia,Love Is Strange,51,0.57,173333,0.301,0.0473,-16.159,121.694,1987.0
Blues,Cage The Elephant,Dance Dance,54,0.61,190467,0.762,0.28,-2.703,106.029,2019.0
Blues,Stevie Ray Vaughan,Life by the Drop,47,0.663,147200,0.204,0.0717,-9.921,95.963,2002.0
Blues,Otis Redding,My Girl,59,0.74,175853,0.322,0.17,-9.26,102.889,1965.0
Blues,Santana,Europa (Earth's Cry Heaven's Smile),56,0.296,305947,0.669,0.154,-5.364,74.692,2007.0
Blues,The White Stripes,Sugar Never Tasted So Good,46,0.529,175720,0.327,0.11,-10.891,91.993,2016.0
Blues,Cage The Elephant,Tokyo Smoke,53,0.454,205693,0.953,0.106,-3.05,142.971,2019.0
Blues,Royal Blood,Out of the Black,51,0.52,240572,0.981,0.197,-2.75,158.937,2014.0
Blues,Jimi Hendrix,Crosstown Traffic,56,0.486,146573,0.963,0.158,-5.586,113.133,1968.0
Blues,Alice Cooper,No More Mr. Nice Guy,56,0.498,187893,0.515,0.1,-11.985,127.761,1973.0
Blues,Stevie Ray Vaughan,Lenny,49,0.521,297160,0.2,0.138,-15.759,117.811,2002.0
Blues,Buddy Guy,Mustang Sally,50,0.613,283267,0.934,0.0882,-3.711,107.273,1991.0
Blues,Robert Johnson,Cross Road Blues,52,0.675,149560,0.311,0.102,-11.959,97.159,1937.0
Blues,Santana,Black Magic Woman / Gypsy Queen,53,0.464,319773,0.462,0.124,-14.093,124.033,1970.0
Blues,The Who,Baba O'Riley - ConfidentialMX Remix,58,0.293,153987,0.369,0.118,-17.075,117.652,2019.0
Blues,Whitesnake,Here I Go Again - Radio Mix,50,0.48,232133,0.887,0.33,-4.91,92.971,2017.0
Blues,Cage The Elephant,Love's The Only Way,52,0.342,240547,0.331,0.105,-8.884,130.859,2019.0
Blues,Cage The Elephant,The War Is Over,52,0.535,195667,0.919,0.35,-3.609,98.963,2019.0
Blues,Cage The Elephant,Goodbye,52,0.347,256227,0.326,0.107,-7.198,101.998,2019.0
Blues,Cage The Elephant,What I'm Becoming,52,0.57,230040,0.472,0.0891,-5.175,134.974,2019.0
Blues,Santana,Hold On,50,0.671,261027,0.516,0.138,-15.981,124.699,1983.0
Blues,Otis Redding,I've Been Loving You Too Long,54,0.499,181667,0.246,0.0965,-12.806,148.468,1965.0
Blues,Billie Holiday,Easy Living,51,0.632,180930,0.134,0.285,-17.029,89.088,1996.0
Blues,Muddy Waters,I'm Your Hoochie Coochie Man,50,0.542,238533,0.588,0.241,-9.268,113.948,1977.0
Blues,The Gregg Allman Band,I'm No Angel,45,0.621,222893,0.773,0.161,-12.157,140.748,1986.0
Blues,The Blues Brothers,Soul Man - Live Version,49,0.629,180973,0.857,0.755,-7.059,116.254,1978.0
Blues,The Blues Brothers,Everybody Needs Somebody to Love,56,0.492,203453,0.928,0.368,-4.037,194.078,1980.0
Blues,The Five Satins,In The Still of the Night,51,0.43,187667,0.33,0.105,-10.621,108.824,1993.0
Blues,Stevie Ray Vaughan,Crossfire,45,0.477,249893,0.715,0.0991,-7.81,116.102,2002.0
Blues,Jeff Beck,Cause We've Ended as Lovers,51,0.549,342067,0.294,0.108,-13.181,115.299,1975.0
Blues,Santana,Put Your Lights On (feat. Everlast),50,0.606,287493,0.834,0.133,-6.101,143.681,1999.0
Blues,Royal Blood,Little Monster,48,0.454,212310,0.882,0.138,-4.251,95.999,2014.0
Blues,Billie Holiday,All of Me,52,0.507,181827,0.0677,0.132,-13.766,105.393,1996.0
Blues,Bad Company,Can't Get Enough - 2015 Remaster,51,0.638,256360,0.686,0.0678,-9.876,126.045,1974.0
Blues,Royal Blood,Ten Tonne Skeleton,47,0.488,187853,0.879,0.14,-3.329,86.986,2014.0
Blues,Phish,Heavy Things,45,0.571,255800,0.875,0.303,-6.795,116.141,2000.0
Blues,The Black Angels,Young Men Dead,47,0.46,332253,0.74,0.124,-5.849,129.611,2006.0
Blues,Alice Cooper,I'm Eighteen,53,0.618,180760,0.413,0.131,-14.164,97.84,1971.0
Blues,Nina Simone,I Wish I Knew How It Would Feel to Be Free,56,0.687,188613,0.51,0.117,-8.501,122.249,1967.0
Blues,Ted Nugent,Free-For-All,49,0.525,201760,0.855,0.135,-6.537,109.784,1976.0
Blues,Hannah Wicklund & The Steppin Stones,Bomb Through the Breeze,48,0.401,164645,0.591,0.313,-4.65,82.132,2018.0
Blues,John Mayer Trio,Another Kind Of Green - Live In Concert,44,0.408,279973,0.623,0.707,-8.054,183.202,2005.0
Blues,Aretha Franklin,You Send Me,52,0.513,149627,0.303,0.0803,-13.547,102.905,1968.0
Blues,Stevie Ray Vaughan,Riviera Paradise,44,0.445,530467,0.287,0.253,-15.663,56.417,2002.0
Blues,Blue Öyster Cult,Cities On Flame with Rock and Roll,52,0.337,242640,0.886,0.204,-8.607,177.713,1972.0
Blues,Stevie Ray Vaughan,Look at Little Sister,44,0.481,187533,0.88,0.0961,-7.519,111.871,2002.0
Blues,Taj Mahal,"Corinna - From ""The Natch'l Blues""",44,0.623,182507,0.286,0.0884,-13.288,79.106,1968.0
Blues,The California Honeydrops,"All Day, All Night",44,0.724,131737,0.41,0.113,-13.986,166.264,2013.0
Blues,Jimi Hendrix,Jungle,50,0.497,208120,0.499,0.222,-12.348,174.608,2018.0
Blues,The Derek Trucks Band,This Sky,42,0.445,391987,0.544,0.115,-10.925,101.172,2006.0
Blues,Johnny Winter,Mean Mistreater,46,0.554,232453,0.49,0.327,-8.725,67.591,1969.0
Blues,Fenton Robinson,Somebody Loan Me A Dime,45,0.69,179693,0.584,0.297,-8.864,118.017,1974.0
Blues,Albert Collins,"Cold, Cold Feeling",44,0.707,319360,0.148,0.085,-17.891,147.821,1978.0
Blues,Aretha Franklin,Day Dreaming,50,0.463,239960,0.273,0.101,-15.364,146.426,1972.0
Blues,The Fabulous Thunderbirds,Scratch My Back,45,0.775,232707,0.499,0.114,-7.181,121.056,1979.0
Blues,Barbara Lynn,You'll Lose A Good Thing,45,0.591,159867,0.324,0.172,-13.218,104.15,1963.0
Blues,Brother Dege,Too Old to Die Young,52,0.743,224053,0.596,0.203,-5.933,111.994,2010.0
Blues,Gary Clark Jr.,What About Us,44,0.358,270067,0.971,0.191,-1.729,80.329,2019.0
Blues,Aretha Franklin,I Never Loved a Man (The Way I Love You),50,0.657,171773,0.371,0.157,-9.186,134.867,1967.0
Blues,John Mayer Trio,Good Love Is On the Way - Live In Concert,44,0.437,290600,0.812,0.164,-7.12,90.507,2005.0
Blues,Big Maybelle,Whole Lotta Shakin' Goin' On,43,0.668,164827,0.631,0.0648,-11.541,71.214,1999.0
Blues,The Silhouettes,Get a Job,43,0.625,169707,0.425,0.124,-9.962,80.024,1996.0
Blues,Galactic,Church,43,0.665,353973,0.426,0.1,-11.557,98.381,1996.0
Blues,Jimi Hendrix,Mannish Boy,50,0.568,301520,0.898,0.484,-8.833,110.824,2018.0
Blues,Gov't Mule,"She Said, She Said",42,0.353,417227,0.798,0.13,-5.881,136.127,1998.0
Blues,Santana,Winning,45,0.664,209733,0.521,0.0502,-13.251,86.142,1981.0
Blues,Jack White,High Ball Stepper,43,0.227,230373,0.635,0.117,-9.169,170.179,2014.0
Blues,Gary Clark Jr.,I Got My Eyes on You (Locked & Loaded),43,0.545,311053,0.592,0.0639,-4.582,139.516,2019.0
Blues,The Jeff Healey Band,While My Guitar Gently Weeps,47,0.431,315667,0.666,0.0527,-11.141,134.777,1990.0
Blues,Blue Öyster Cult,Then Came the Last Days of May,52,0.367,210547,0.609,0.196,-11.221,149.394,1972.0
Blues,Jack White,Over and Over and Over,44,0.565,216280,0.849,0.0631,-5.313,123.768,2018.0
Blues,Gary Clark Jr.,Gotta Get Into Something,44,0.418,184080,0.96,0.295,-2.396,97.326,2019.0
Blues,Gary Clark Jr.,I Walk Alone,42,0.288,224107,0.875,0.483,-3.772,157.862,2019.0
Blues,Buddy Guy,"Damn Right, I've Got the Blues",45,0.353,271653,0.921,0.314,-5.64,145.589,1991.0
Blues,Muddy Waters,Champagne & Reefer - Live,43,0.333,292373,0.603,0.982,-8.339,207.8,2003.0
Blues,Johnny Winter,Be Careful With a Fool,46,0.294,314880,0.736,0.102,-7.961,208.576,1969.0
Blues,Aretha Franklin,A Change Is Gonna Come,50,0.529,260107,0.307,0.101,-10.608,132.633,1967.0
Blues,Gary Clark Jr.,This Land,43,0.506,341667,0.921,0.0677,-2.967,82.033,2019.0
Blues,The Blues Brothers,Think,51,0.653,195307,0.836,0.24,-5.594,128.628,1980.0
Blues,Hound Dog Taylor,Ain't Got Nobody,42,0.536,210493,0.723,0.288,-13.898,126.737,1982.0
Blues,Eric Clapton,"Nobody Knows You When You're Down and Out - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",50,0.667,235427,0.587,0.896,-10.45,89.19,1992.0
Blues,Keb' Mo',She Just Wants To Dance,43,0.82,208427,0.548,0.0805,-9.577,112.133,1994.0
Blues,Taj Mahal,Statesboro Blues,44,0.673,178973,0.481,0.127,-9.88,117.087,1968.0
Blues,The Blues Brothers,Theme from Rawhide,48,0.594,159600,0.571,0.204,-7.943,100.827,1980.0
Blues,Ben Miller Band,Get Right Church,46,0.481,224227,0.888,0.0972,-4.986,105.781,2012.0
Blues,Robert Johnson,Me and the Devil Blues,44,0.717,154667,0.111,0.107,-13.805,82.181,1937.0
Blues,Santana,Soul Sacrifice,46,0.494,397333,0.706,0.154,-14.34,135.752,1969.0
Blues,Santana,Love of My Life (feat. Dave Matthews & Carter Beauford),46,0.397,347640,0.773,0.27,-5.931,93.148,1999.0
Blues,The Wood Brothers,River Takes the Town,43,0.709,279253,0.418,0.111,-7.453,130.701,2018.0
Blues,Blind Willie Johnson,"Dark Was the Night, Cold Was the Ground",43,0.394,198560,0.0406,0.0976,-23.179,116.117,1928.0
Blues,The King Khan & BBQ Show,I’ll Be Loving You,45,0.443,190413,0.876,0.36,-4.588,154.588,2009.0
Blues,Jack White,That Black Bat Licorice,42,0.397,230253,0.747,0.312,-7.677,110.172,2014.0
Blues,Allen Toussaint,Southern Nights - Remastered Version,43,0.611,216600,0.361,0.0823,-12.958,85.786,1975.0
Blues,Buddy Guy,Flesh & Bone (Dedicated to B.B. King),43,0.406,240493,0.55,0.101,-4.837,141.324,2015.0
Blues,Bad Company,Ready for Love - 2015 Remaster,47,0.566,299827,0.521,0.116,-11.824,129.167,1974.0
Blues,Stevie Ray Vaughan,Tightrope,40,0.394,279333,0.813,0.114,-9.485,97.844,2002.0
Blues,JJ Grey & Mofro,Orange Blossoms,40,0.683,281027,0.653,0.422,-4.688,126.75,2008.0
Blues,Deep Purple,Space Truckin',43,0.624,274440,0.815,0.175,-10.542,129.191,1972.0
Blues,The Blues Brothers,She Caught the Katy,47,0.759,249400,0.681,0.452,-7.321,95.769,1980.0
Blues,Albert Collins,I Ain't Drunk,41,0.656,247507,0.551,0.0676,-14.141,125.659,1986.0
Blues,JJ Grey & Mofro,The Sweetest Thing,40,0.609,268227,0.568,0.351,-7.925,103.566,2010.0
Blues,Beth Hart,Damn Your Eyes,46,0.514,274189,0.715,0.371,-7.943,120.881,2018.0
Blues,Royal Blood,Loose Change,43,0.478,155987,0.79,0.326,-5.016,84.545,2014.0
Blues,Keb' Mo',Am I Wrong,46,0.882,138533,0.476,0.0445,-9.235,112.65,1994.0
Blues,Big Brother & The Holding Company,Summertime,50,0.295,238400,0.296,0.128,-13.94,180.756,1968.0
Blues,Otis Redding,Shake - 2008 Remaster,51,0.583,161480,0.471,0.0871,-9.712,163.364,1965.0
Blues,Aretha Franklin,Bridge over Troubled Water,49,0.498,333933,0.302,0.0888,-12.529,77.999,1972.0
Blues,The California Honeydrops,Don't Let the Green Grass Fool You (Live),43,0.533,569733,0.524,0.604,-6.938,77.635,2012.0
Blues,Buddy Guy,Cognac,43,0.313,322280,0.707,0.0949,-4.772,175.158,2018.0
Blues,Eagles Of Death Metal,I Only Want You,40,0.548,168920,0.944,0.103,-3.208,173.869,2004.0
Blues,Robert Johnson,Come On In My Kitchen,43,0.556,172307,0.0643,0.0991,-15.305,81.673,1937.0
Blues,Jefferson Airplane,Embryonic Journey,49,0.293,112093,0.354,0.154,-14.026,107.634,1967.0
Blues,Eric Clapton,"Old Love - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",49,0.584,471547,0.444,0.979,-11.363,133.224,1992.0
Blues,Santana,The Calling (feat. Eric Clapton),46,0.738,469013,0.664,0.0936,-8.425,97.029,1999.0
Blues,JJ Grey & Mofro,The Sun Is Shining Down,43,0.426,358307,0.408,0.0898,-6.562,131.174,2007.0
Blues,Jimi Hendrix,Have You Ever Been (To Electric Ladyland),46,0.43,130040,0.498,0.113,-9.203,73.104,1968.0
Blues,The Derek Trucks Band,Crow Jane,39,0.508,233773,0.52,0.116,-9.621,143.198,2006.0
Blues,Son Seals,Now That I'm Down,40,0.49,362400,0.338,0.109,-13.657,140.533,1973.0
Blues,Joe Walsh,Ordinary Average Guy,41,0.806,251286,0.345,0.0571,-14.068,85.544,1991.0
Blues,Screamin' Jay Hawkins,I Put a Spell on You,41,0.744,144360,0.434,0.0715,-10.807,173.871,1999.0
Blues,Jimi Hendrix,Lover Man,48,0.435,183427,0.847,0.0888,-9.434,140.868,2018.0
Blues,Royal Blood,Come on Over,42,0.514,171846,0.9,0.261,-4.66,107.863,2014.0
Blues,Phish,First Tube,42,0.489,405840,0.941,0.537,-7.549,127.324,2000.0
Blues,The Black Angels,Black Grease,41,0.407,272600,0.868,0.119,-7.848,138.535,2006.0
Blues,Jimi Hendrix,Come On (Let the Good Times Roll),45,0.41,249373,0.821,0.43,-8.557,148.665,1968.0
Blues,Jackie Wilson,Lonely Teardrops,46,0.591,164347,0.582,0.784,-4.554,137.221,2006.0
Blues,JJ Grey & Mofro,Brighter Days,39,0.55,480893,0.561,0.957,-7.84,103.466,2011.0
Blues,Bad Company,If You Needed Somebody,47,0.496,261000,0.514,0.0429,-13.394,168.324,1990.0
Blues,Otis Redding,A Change Is Gonna Come,47,0.439,255533,0.299,0.375,-11.322,84.867,1965.0
Blues,Jimi Hendrix,Voodoo Chile,46,0.298,899933,0.753,0.112,-7.417,164.991,1968.0
Blues,Canned Heat,Cristo Redentor,45,0.545,498627,0.32,0.406,-10.569,80.355,2015.0
Blues,Joe Bonamassa,Evil Mama,43,0.561,329267,0.926,0.0563,-5.022,95.006,2018.0
Blues,Jimmy Dawkins,Little Angel Child,39,0.5,239267,0.638,0.199,-7.262,122.621,1998.0
Blues,Anders Osborne,Mind Of A Junkie,38,0.532,449147,0.594,0.116,-6.638,112.03,2012.0
Blues,Gary Clark Jr.,The Guitar Man,39,0.481,266973,0.83,0.296,-4.681,87.843,2019.0
Blues,Mike Bloomfield,Stop,41,0.477,258800,0.607,0.107,-8.33,87.301,1968.0
Blues,Eric Clapton,"Running On Faith - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",47,0.537,390893,0.562,0.752,-8.83,131.329,1992.0
Blues,The Black Keys,I'll Be Your Man,41,0.597,140933,0.729,0.167,-3.35,120.086,2002.0
Blues,John Mayer Trio,Gravity - Live In Concert,39,0.543,349253,0.344,0.813,-9.599,115.281,2005.0
Blues,Ted Nugent,Wango Tango,46,0.494,289307,0.939,0.708,-6.889,171.237,1981.0
Blues,The Blues Brothers,Peter Gunn Theme,46,0.812,230333,0.624,0.0322,-7.994,121.351,1980.0
Blues,Gary Clark Jr.,Feed the Babies,39,0.542,286440,0.924,0.0825,-2.428,82.666,2019.0
